   0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   3.100000e-03    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    8.000000e-05    2.042000e-02    0.000000e+00    2.042000e-02    6.000000e-05    0.000000e+00    0.000000e+00    2.042000e-02    0.000000e+00    0.000000e+00    0.000000e+00    2.042000e-02    0.000000e+00    0.000000e+00    0.000000e+00 
   6.020000e-03    0.000000e+00    0.000000e+00    2.000000e-05    0.000000e+00    0.000000e+00    1.200000e-04    4.132000e-02    0.000000e+00    4.118000e-02    2.600000e-04    0.000000e+00    0.000000e+00    4.132000e-02    0.000000e+00    0.000000e+00    0.000000e+00    4.132000e-02    0.000000e+00    0.000000e+00    0.000000e+00 
   9.200000e-03    0.000000e+00    0.000000e+00    6.000000e-05    0.000000e+00    0.000000e+00    1.800000e-04    6.112000e-02    0.000000e+00    6.080000e-02    6.000000e-04    0.000000e+00    0.000000e+00    6.112000e-02    0.000000e+00    0.000000e+00    0.000000e+00    6.112000e-02    0.000000e+00    0.000000e+00    0.000000e+00 
   1.204000e-02    4.000000e-05    0.000000e+00    1.200000e-04    0.000000e+00    0.000000e+00    2.600000e-04    8.060000e-02    0.000000e+00    8.006000e-02    1.040000e-03    0.000000e+00    0.000000e+00    8.058000e-02    2.000000e-05    0.000000e+00    0.000000e+00    8.060000e-02    0.000000e+00    0.000000e+00    0.000000e+00 
   1.496000e-02    6.000000e-05    0.000000e+00    1.600000e-04    0.000000e+00    0.000000e+00    3.600000e-04    1.004600e-01    0.000000e+00    9.954000e-02    1.740000e-03    0.000000e+00    0.000000e+00    1.004400e-01    2.000000e-05    0.000000e+00    0.000000e+00    1.004600e-01    0.000000e+00    0.000000e+00    0.000000e+00 
   1.784000e-02    1.200000e-04    0.000000e+00    3.600000e-04    0.000000e+00    0.000000e+00    3.800000e-04    1.203200e-01    0.000000e+00    1.191400e-01    2.380000e-03    2.000000e-05    0.000000e+00    1.203000e-01    2.000000e-05    0.000000e+00    0.000000e+00    1.203000e-01    2.000000e-05    0.000000e+00    0.000000e+00 
   2.094000e-02    2.000000e-04    0.000000e+00    5.400000e-04    2.000000e-05    0.000000e+00    4.800000e-04    1.397600e-01    0.000000e+00    1.381200e-01    3.280000e-03    2.000000e-05    0.000000e+00    1.397400e-01    6.000000e-05    0.000000e+00    0.000000e+00    1.397400e-01    2.000000e-05    0.000000e+00    0.000000e+00 
   2.398000e-02    3.200000e-04    0.000000e+00    6.600000e-04    2.000000e-05    0.000000e+00    5.600000e-04    1.597200e-01    0.000000e+00    1.576200e-01    4.260000e-03    4.000000e-05    0.000000e+00    1.597000e-01    1.200000e-04    0.000000e+00    0.000000e+00    1.596800e-01    6.000000e-05    0.000000e+00    0.000000e+00 
   2.712000e-02    4.200000e-04    0.000000e+00    8.800000e-04    2.000000e-05    0.000000e+00    6.400000e-04    1.802200e-01    0.000000e+00    1.776400e-01    5.420000e-03    4.000000e-05    0.000000e+00    1.802000e-01    1.600000e-04    0.000000e+00    0.000000e+00    1.801400e-01    1.000000e-04    0.000000e+00    0.000000e+00 
   3.000000e-02    5.000000e-04    0.000000e+00    1.020000e-03    2.000000e-05    0.000000e+00    7.200000e-04    2.002200e-01    0.000000e+00    1.972000e-01    6.380000e-03    1.000000e-04    0.000000e+00    2.002000e-01    1.600000e-04    0.000000e+00    0.000000e+00    2.001400e-01    1.200000e-04    0.000000e+00    0.000000e+00 
   3.294000e-02    5.800000e-04    0.000000e+00    1.080000e-03    2.000000e-05    0.000000e+00    8.000000e-04    2.207200e-01    0.000000e+00    2.170600e-01    7.500000e-03    1.000000e-04    0.000000e+00    2.206800e-01    1.800000e-04    0.000000e+00    0.000000e+00    2.206400e-01    1.200000e-04    0.000000e+00    0.000000e+00 
   3.574000e-02    6.400000e-04    0.000000e+00    1.220000e-03    2.000000e-05    0.000000e+00    8.400000e-04    2.411600e-01    0.000000e+00    2.369200e-01    8.680000e-03    1.000000e-04    0.000000e+00    2.410800e-01    3.000000e-04    0.000000e+00    0.000000e+00    2.410800e-01    1.200000e-04    0.000000e+00    0.000000e+00 
   3.902000e-02    7.400000e-04    0.000000e+00    1.440000e-03    2.000000e-05    0.000000e+00    9.800000e-04    2.604000e-01    1.020000e-02    2.554800e-01    1.014000e-02    1.400000e-04    0.000000e+00    2.603000e-01    3.400000e-04    0.000000e+00    0.000000e+00    2.603200e-01    1.400000e-04    0.000000e+00    0.000000e+00 
   4.164000e-02    8.400000e-04    0.000000e+00    1.700000e-03    2.000000e-05    0.000000e+00    1.080000e-03    2.808000e-01    3.050000e-02    2.749800e-01    1.154000e-02    1.800000e-04    0.000000e+00    2.806600e-01    4.600000e-04    0.000000e+00    0.000000e+00    2.807000e-01    1.600000e-04    0.000000e+00    0.000000e+00 
