   1.063600e+01    1.032380e+01    9.686900e+00    3.463400e+00    6.186100e+00    3.446600e+00    1.370000e+02    1.370000e+02    3.300000e-03    1.430310e+01    1.456300e+00    1.676270e+01    1.653240e+01    1.584180e+01    1.464400e+00    3.300000e-03 
   1.115300e+01    1.081110e+01    1.017090e+01    3.633100e+00    6.521200e+00    3.628400e+00    1.440000e+02    1.440000e+02    3.400000e-03    1.505060e+01    1.534100e+00    1.758810e+01    1.730050e+01    1.661710e+01    1.537700e+00    3.400000e-03 
   1.158550e+01    1.129000e+01    1.065010e+01    3.804700e+00    6.800500e+00    3.781500e+00    1.500000e+02    1.500000e+02    3.500000e-03    1.569120e+01    1.597800e+00    1.829250e+01    1.806780e+01    1.738990e+01    1.609000e+00    3.500000e-03 
   1.210130e+01    1.176820e+01    1.113130e+01    3.973000e+00    7.131700e+00    3.966000e+00    1.570000e+02    1.570000e+02    3.700000e-03    1.643010e+01    1.675200e+00    1.910890e+01    1.884270e+01    1.815180e+01    1.679800e+00    3.600000e-03 
   1.254120e+01    1.224690e+01    1.160700e+01    4.152300e+00    7.411000e+00    4.126500e+00    1.630000e+02    1.630000e+02    3.800000e-03    1.707950e+01    1.737600e+00    1.982080e+01    1.961440e+01    1.892400e+01    1.749700e+00    3.700000e-03 
   1.305850e+01    1.274200e+01    1.209530e+01    4.325000e+00    7.739600e+00    4.315000e+00    1.700000e+02    1.700000e+02    4.100000e-03    1.782960e+01    1.808900e+00    2.064240e+01    2.038430e+01    1.970010e+01    1.815600e+00    3.900000e-03 
   1.357390e+01    1.321630e+01    1.257820e+01    4.503500e+00    8.070400e+00    4.499300e+00    1.770000e+02    1.770000e+02    4.200000e-03    1.857360e+01    1.886100e+00    2.146390e+01    2.115290e+01    2.047080e+01    1.890300e+00    4.200000e-03 
   1.401360e+01    1.369920e+01    1.305860e+01    4.671400e+00    8.352000e+00    4.657300e+00    1.830000e+02    1.830000e+02    4.500000e-03    1.921480e+01    1.953000e+00    2.217210e+01    2.192560e+01    2.124070e+01    1.961500e+00    4.300000e-03 
   1.452160e+01    1.417520e+01    1.353320e+01    4.844500e+00    8.677500e+00    4.839400e+00    1.900000e+02    1.900000e+02    4.700000e-03    1.995240e+01    2.029500e+00    2.298660e+01    2.269670e+01    2.200660e+01    2.034400e+00    4.700000e-03 
   1.495660e+01    1.465160e+01    1.400880e+01    5.017000e+00    8.955300e+00    4.996500e+00    1.960000e+02    1.960000e+02    4.900000e-03    2.060010e+01    2.095100e+00    2.370000e+01    2.347110e+01    2.278090e+01    2.105300e+00    4.800000e-03 
   1.547220e+01    1.513440e+01    1.449450e+01    5.190800e+00    9.283200e+00    5.184100e+00    2.030000e+02    2.030000e+02    5.000000e-03    2.134310e+01    2.173800e+00    2.452180e+01    2.423990e+01    2.355500e+01    2.179000e+00    4.900000e-03 
   1.591430e+01    1.561260e+01    1.497860e+01    5.372600e+00    9.560600e+00    5.348500e+00    2.090000e+02    2.090000e+02    5.200000e-03    2.199080e+01    2.239200e+00    2.523520e+01    2.501600e+01    2.433500e+01    2.251600e+00    5.200000e-03 
   1.642830e+01    1.609070e+01    1.545460e+01    5.535800e+00    9.895700e+00    5.527300e+00    2.160000e+02    2.160000e+02    5.300000e-03    2.273680e+01    2.314700e+00    2.605680e+01    2.578940e+01    2.510460e+01    2.321300e+00    5.300000e-03 
   1.685960e+01    1.657800e+01    1.593060e+01    5.710800e+00    1.017450e+01    5.679700e+00    2.220000e+02    2.220000e+02    5.500000e-03    2.337860e+01    2.385300e+00    2.676930e+01    2.656480e+01    2.588250e+01    2.402200e+00    5.400000e-03 
   1.738230e+01    1.705830e+01    1.642050e+01    5.878400e+00    1.051030e+01    5.866300e+00    2.290000e+02    2.290000e+02    5.800000e-03    2.412140e+01    2.462100e+00    2.758920e+01    2.733940e+01    2.665150e+01    2.470600e+00    5.700000e-03 
   1.789730e+01    1.754330e+01    1.690210e+01    6.055200e+00    1.084210e+01    6.049300e+00    2.360000e+02    2.360000e+02    5.900000e-03    2.487140e+01    2.542300e+00    2.841960e+01    2.811860e+01    2.742700e+01    2.548200e+00    5.900000e-03 
   1.834030e+01    1.802190e+01    1.738240e+01    6.222600e+00    1.112640e+01    6.207800e+00    2.420000e+02    2.420000e+02    6.100000e-03    2.551080e+01    2.610000e+00    2.912690e+01    2.888390e+01    2.819700e+01    2.620100e+00    6.100000e-03 
   1.885520e+01    1.850280e+01    1.786710e+01    6.397800e+00    1.145810e+01    6.390800e+00    2.490000e+02    2.490000e+02    6.400000e-03    2.625700e+01    2.687800e+00    2.995110e+01    2.965240e+01    2.897300e+01    2.694300e+00    6.300000e-03 
   1.929750e+01    1.898960e+01    1.835410e+01    6.568700e+00    1.174390e+01    6.547000e+00    2.550000e+02    2.550000e+02    6.600000e-03    2.690580e+01    2.750800e+00    3.066320e+01    3.043510e+01    2.974460e+01    2.762700e+00    6.600000e-03 
   1.980160e+01    1.946880e+01    1.882360e+01    6.739600e+00    1.206430e+01    6.730600e+00    2.620000e+02    2.620000e+02    6.800000e-03    2.764050e+01    2.831200e+00    3.147840e+01    3.120220e+01    3.051540e+01    2.838500e+00    6.700000e-03 
   2.024020e+01    1.994880e+01    1.930430e+01    6.910900e+00    1.234710e+01    6.886300e+00    2.680000e+02    2.680000e+02    7.000000e-03    2.828710e+01    2.895800e+00    3.218970e+01    3.197180e+01    3.129000e+01    2.908800e+00    6.800000e-03 
   2.075890e+01    2.042860e+01    1.978900e+01    7.088600e+00    1.267470e+01    7.076900e+00    2.750000e+02    2.750000e+02    7.400000e-03    2.904140e+01    2.966300e+00    3.301500e+01    3.274270e+01    3.206240e+01    2.975100e+00    7.300000e-03 
   2.119830e+01    2.090910e+01    2.026570e+01    7.270000e+00    1.295380e+01    7.236900e+00    2.810000e+02    2.810000e+02    7.600000e-03    2.968090e+01    3.032600e+00    3.372110e+01    3.351680e+01    3.283580e+01    3.051700e+00    7.600000e-03 
   2.171360e+01    2.139360e+01    2.075110e+01    7.435600e+00    1.328310e+01    7.422800e+00    2.880000e+02    2.880000e+02    7.800000e-03    3.042990e+01    3.106700e+00    3.454430e+01    3.428560e+01    3.360500e+01    3.116200e+00    7.700000e-03 
   2.222950e+01    2.186910e+01    2.123470e+01    7.607500e+00    1.362210e+01    7.599300e+00    2.950000e+02    2.950000e+02    8.200000e-03    3.118020e+01    3.177000e+00    3.536530e+01    3.506400e+01    3.437470e+01    3.185200e+00    8.100000e-03 
   2.266870e+01    2.235750e+01    2.171150e+01    7.780300e+00    1.389910e+01    7.761400e+00    3.010000e+02    3.010000e+02    8.300000e-03    3.182660e+01    3.242400e+00    3.607720e+01    3.584040e+01    3.515000e+01    3.255600e+00    8.200000e-03 
   2.318710e+01    2.283850e+01    2.220230e+01    7.956700e+00    1.423100e+01    7.947800e+00    3.080000e+02    3.080000e+02    8.400000e-03    3.257100e+01    3.317700e+00    3.689700e+01    3.661060e+01    3.592230e+01    3.326200e+00    8.300000e-03 
   2.362620e+01    2.331390e+01    2.268130e+01    8.128000e+00    1.451200e+01    8.105500e+00    3.140000e+02    3.140000e+02    8.700000e-03    3.320940e+01    3.384500e+00    3.760260e+01    3.738230e+01    3.669170e+01    3.398900e+00    8.700000e-03 
   2.413010e+01    2.379600e+01    2.315360e+01    8.298500e+00    1.483290e+01    8.288500e+00    3.210000e+02    3.210000e+02    8.700000e-03    3.397080e+01    3.457800e+00    3.843730e+01    3.815960e+01    3.747380e+01    3.467000e+00    8.700000e-03 
   2.457190e+01    2.427300e+01    2.363750e+01    8.473500e+00    1.512000e+01    8.442900e+00    3.270000e+02    3.270000e+02    9.200000e-03    3.461530e+01    3.520700e+00    3.914500e+01    3.893400e+01    3.824810e+01    3.537100e+00    9.000000e-03 
   2.508570e+01    2.475740e+01    2.411700e+01    8.636400e+00    1.545350e+01    8.623000e+00    3.340000e+02    3.340000e+02    9.300000e-03    3.536810e+01    3.593800e+00    3.997110e+01    3.970600e+01    3.902210e+01    3.605100e+00    9.200000e-03 
   2.559620e+01    2.524030e+01    2.459620e+01    8.803800e+00    1.579240e+01    8.794400e+00    3.400000e+02    3.410000e+02    9.400000e-03    3.611270e+01    3.669200e+00    4.079130e+01    4.047590e+01    3.979130e+01    3.678600e+00    9.400000e-03 
   2.603590e+01    2.572240e+01    2.508070e+01    8.971500e+00    1.607230e+01    8.954200e+00    3.470000e+02    3.470000e+02    9.500000e-03    3.675770e+01    3.735700e+00    4.150280e+01    4.124900e+01    4.056560e+01    3.747700e+00    9.400000e-03 
   2.656050e+01    2.620260e+01    2.556730e+01    9.150400e+00    1.641040e+01    9.140400e+00    3.540000e+02    3.540000e+02    9.700000e-03    3.749730e+01    3.809200e+00    4.231620e+01    4.201760e+01    4.132930e+01    3.818900e+00    9.700000e-03 
   2.699000e+01    2.668540e+01    2.603810e+01    9.313900e+00    1.668740e+01    9.292900e+00    3.600000e+02    3.600000e+02    9.700000e-03    3.814540e+01    3.876100e+00    4.303120e+01    4.279940e+01    4.210950e+01    3.890700e+00    9.700000e-03 
