   1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.539000e-01    7.266000e-01    1.650000e-02    3.000000e-03    0.000000e+00    2.091000e-01    7.223000e-01    6.530000e-02    3.300000e-03    1.180600e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.427000e-01    6.451000e-01    1.180000e-02    4.000000e-04    0.000000e+00    2.990000e-01    6.881000e-01    1.290000e-02    0.000000e+00    1.852850e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.241000e-01    6.353000e-01    3.110000e-02    9.500000e-03    0.000000e+00    2.399000e-01    6.863000e-01    6.980000e-02    4.000000e-03    2.447000e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.366000e-01    6.449000e-01    1.680000e-02    1.500000e-03    0.000000e+00    2.917000e-01    6.801000e-01    2.770000e-02    3.000000e-04    3.112650e+02    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.008000e-01    6.421000e-01    4.220000e-02    1.480000e-02    0.000000e+00    2.276000e-01    6.778000e-01    8.790000e-02    6.600000e-03    3.690850e+02    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.411000e-01    6.325000e-01    2.310000e-02    3.000000e-03    0.000000e+00    2.769000e-01    6.797000e-01    4.240000e-02    7.000000e-04    4.367400e+02    1.000000e+00    0.000000e+00    3.000000e-04 
   0.000000e+00    2.926000e-01    6.401000e-01    4.610000e-02    2.120000e-02    0.000000e+00    2.052000e-01    6.895000e-01    9.660000e-02    8.700000e-03    4.950900e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.294000e-01    6.397000e-01    2.630000e-02    4.600000e-03    0.000000e+00    2.568000e-01    6.861000e-01    5.500000e-02    2.100000e-03    5.624800e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.560000e-01    6.429000e-01    1.100000e-03    0.000000e+00    0.000000e+00    3.066000e-01    6.914000e-01    2.000000e-03    0.000000e+00    6.287850e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.218000e-01    6.352000e-01    3.470000e-02    8.300000e-03    0.000000e+00    2.498000e-01    6.844000e-01    6.260000e-02    3.200000e-03    6.869500e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.492000e-01    6.405000e-01    1.010000e-02    2.000000e-04    0.000000e+00    2.959000e-01    6.894000e-01    1.470000e-02    0.000000e+00    7.538800e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.101000e-01    6.413000e-01    3.530000e-02    1.320000e-02    0.000000e+00    2.301000e-01    6.858000e-01    7.950000e-02    4.500000e-03    8.123700e+02    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.455000e-01    6.362000e-01    1.710000e-02    1.200000e-03    0.000000e+00    2.872000e-01    6.827000e-01    2.970000e-02    4.000000e-04    8.799850e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.966000e-01    6.474000e-01    4.060000e-02    1.540000e-02    0.000000e+00    2.243000e-01    6.800000e-01    8.890000e-02    6.800000e-03    9.369900e+02    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.370000e-01    6.364000e-01    2.280000e-02    3.800000e-03    0.000000e+00    2.733000e-01    6.822000e-01    4.330000e-02    1.200000e-03    1.003620e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.965000e-01    6.385000e-01    4.490000e-02    1.990000e-02    0.000000e+00    2.014000e-01    6.850000e-01    1.020000e-01    1.140000e-02    1.061425e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.288000e-01    6.402000e-01    2.630000e-02    4.400000e-03    0.000000e+00    2.679000e-01    6.743000e-01    5.480000e-02    2.700000e-03    1.129590e+03    1.000000e+00    0.000000e+00    3.000000e-04 
   0.000000e+00    3.542000e-01    6.426000e-01    3.200000e-03    0.000000e+00    0.000000e+00    3.089000e-01    6.869000e-01    4.200000e-03    0.000000e+00    1.198175e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.143000e-01    6.436000e-01    3.300000e-02    8.900000e-03    0.000000e+00    2.445000e-01    6.853000e-01    6.640000e-02    3.600000e-03    1.255850e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.490000e-01    6.398000e-01    1.090000e-02    3.000000e-04    0.000000e+00    2.904000e-01    6.941000e-01    1.550000e-02    0.000000e+00    1.325265e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.122000e-01    6.369000e-01    3.740000e-02    1.350000e-02    0.000000e+00    2.303000e-01    6.906000e-01    7.430000e-02    4.800000e-03    1.383135e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.419000e-01    6.402000e-01    1.660000e-02    1.300000e-03    0.000000e+00    2.876000e-01    6.834000e-01    2.880000e-02    2.000000e-04    1.450655e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.955000e-01    6.399000e-01    4.490000e-02    1.970000e-02    0.000000e+00    2.247000e-01    6.779000e-01    8.970000e-02    7.700000e-03    1.507900e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.331000e-01    6.369000e-01    2.660000e-02    3.300000e-03    0.000000e+00    2.662000e-01    6.909000e-01    4.190000e-02    9.000000e-04    1.574910e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    2.943000e-01    6.399000e-01    4.370000e-02    2.200000e-02    0.000000e+00    2.064000e-01    6.904000e-01    9.480000e-02    8.300000e-03    1.632900e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.165000e-01    6.467000e-01    3.070000e-02    5.900000e-03    0.000000e+00    2.581000e-01    6.842000e-01    5.490000e-02    2.600000e-03    1.700645e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.576000e-01    6.381000e-01    4.300000e-03    0.000000e+00    0.000000e+00    3.110000e-01    6.821000e-01    6.900000e-03    0.000000e+00    1.768690e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.144000e-01    6.406000e-01    3.520000e-02    9.600000e-03    0.000000e+00    2.465000e-01    6.849000e-01    6.440000e-02    4.000000e-03    1.826485e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.464000e-01    6.420000e-01    1.120000e-02    4.000000e-04    0.000000e+00    2.899000e-01    6.901000e-01    1.980000e-02    2.000000e-04    1.894210e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.050000e-01    6.428000e-01    3.650000e-02    1.560000e-02    0.000000e+00    2.289000e-01    6.902000e-01    7.550000e-02    5.300000e-03    1.952030e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.378000e-01    6.399000e-01    2.050000e-02    1.700000e-03    0.000000e+00    2.819000e-01    6.849000e-01    3.290000e-02    2.000000e-04    2.019300e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.017000e-01    6.340000e-01    4.540000e-02    1.890000e-02    0.000000e+00    2.192000e-01    6.810000e-01    9.260000e-02    7.200000e-03    2.078275e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.376000e-01    6.361000e-01    2.310000e-02    3.200000e-03    0.000000e+00    2.674000e-01    6.848000e-01    4.650000e-02    1.300000e-03    2.145455e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.816000e-01    6.474000e-01    4.530000e-02    2.560000e-02    0.000000e+00    2.045000e-01    6.823000e-01    1.017000e-01    1.140000e-02    2.203045e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.240000e-01    6.378000e-01    3.180000e-02    6.300000e-03    0.000000e+00    2.498000e-01    6.879000e-01    5.950000e-02    2.700000e-03    2.271375e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.540000e-01    6.412000e-01    4.800000e-03    0.000000e+00    0.000000e+00    3.010000e-01    6.916000e-01    7.400000e-03    0.000000e+00    2.339445e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.184000e-01    6.395000e-01    3.340000e-02    8.700000e-03    0.000000e+00    2.430000e-01    6.869000e-01    6.610000e-02    4.000000e-03    2.397760e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.524000e-01    6.357000e-01    1.120000e-02    6.000000e-04    0.000000e+00    2.987000e-01    6.794000e-01    2.170000e-02    1.000000e-04    2.465515e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.079000e-01    6.355000e-01    4.150000e-02    1.510000e-02    0.000000e+00    2.281000e-01    6.905000e-01    7.610000e-02    5.300000e-03    2.524435e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.328000e-01    6.452000e-01    1.970000e-02    2.200000e-03    0.000000e+00    2.762000e-01    6.868000e-01    3.640000e-02    5.000000e-04    2.590800e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    2.914000e-01    6.445000e-01    4.630000e-02    1.760000e-02    0.000000e+00    2.179000e-01    6.818000e-01    9.410000e-02    6.000000e-03    2.648695e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.303000e-01    6.396000e-01    2.570000e-02    4.300000e-03    0.000000e+00    2.723000e-01    6.803000e-01    4.590000e-02    1.400000e-03    2.717895e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    2.892000e-01    6.434000e-01    4.190000e-02    2.550000e-02    0.000000e+00    2.043000e-01    6.810000e-01    1.032000e-01    1.150000e-02    2.776370e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.200000e-01    6.425000e-01    3.240000e-02    5.000000e-03    0.000000e+00    2.587000e-01    6.806000e-01    5.890000e-02    1.700000e-03    2.843695e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.604000e-01    6.344000e-01    5.100000e-03    0.000000e+00    0.000000e+00    3.013000e-01    6.893000e-01    9.300000e-03    0.000000e+00    2.912140e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.112000e-01    6.460000e-01    3.210000e-02    1.060000e-02    0.000000e+00    2.368000e-01    6.904000e-01    6.780000e-02    4.900000e-03    2.970095e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.486000e-01    6.362000e-01    1.460000e-02    5.000000e-04    0.000000e+00    2.864000e-01    6.883000e-01    2.510000e-02    1.000000e-04    3.037405e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.123000e-01    6.326000e-01    4.130000e-02    1.380000e-02    0.000000e+00    2.203000e-01    6.906000e-01    8.340000e-02    5.700000e-03    3.096240e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.341000e-01    6.424000e-01    2.220000e-02    1.300000e-03    0.000000e+00    2.777000e-01    6.858000e-01    3.600000e-02    5.000000e-04    3.163170e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.989000e-01    6.355000e-01    4.400000e-02    2.140000e-02    0.000000e+00    2.110000e-01    6.859000e-01    9.570000e-02    7.200000e-03    3.221845e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.283000e-01    6.404000e-01    2.710000e-02    4.100000e-03    0.000000e+00    2.651000e-01    6.839000e-01    4.890000e-02    2.000000e-03    3.289640e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.559000e-01    6.441000e-01    0.000000e+00    0.000000e+00    0.000000e+00    3.154000e-01    6.846000e-01    0.000000e+00    0.000000e+00    3.356975e+03    0.000000e+00    1.000000e+00    0.000000e+00 
   0.000000e+00    3.135000e-01    6.417000e-01    3.690000e-02    7.800000e-03    0.000000e+00    2.538000e-01    6.834000e-01    6.020000e-02    2.500000e-03    3.414535e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.579000e-01    6.353000e-01    6.500000e-03    3.000000e-04    0.000000e+00    2.986000e-01    6.883000e-01    1.310000e-02    0.000000e+00    3.482635e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.046000e-01    6.473000e-01    3.680000e-02    1.130000e-02    0.000000e+00    2.318000e-01    6.899000e-01    7.340000e-02    4.900000e-03    3.539860e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.570000e-01    6.293000e-01    1.250000e-02    1.100000e-03    0.000000e+00    2.889000e-01    6.853000e-01    2.520000e-02    5.000000e-04    3.608485e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.011000e-01    6.463000e-01    4.010000e-02    1.250000e-02    0.000000e+00    2.281000e-01    6.796000e-01    8.710000e-02    5.200000e-03    3.666225e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.348000e-01    6.406000e-01    2.280000e-02    1.800000e-03    0.000000e+00    2.767000e-01    6.823000e-01    4.020000e-02    8.000000e-04    3.734335e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.023000e-01    6.335000e-01    4.430000e-02    1.990000e-02    0.000000e+00    2.141000e-01    6.836000e-01    9.580000e-02    6.500000e-03    3.792760e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.307000e-01    6.375000e-01    2.780000e-02    3.900000e-03    0.000000e+00    2.574000e-01    6.894000e-01    5.120000e-02    1.900000e-03    3.860410e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.565000e-01    6.435000e-01    0.000000e+00    0.000000e+00    0.000000e+00    3.131000e-01    6.869000e-01    0.000000e+00    0.000000e+00    3.928600e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.226000e-01    6.386000e-01    3.150000e-02    7.200000e-03    0.000000e+00    2.443000e-01    6.877000e-01    6.490000e-02    3.000000e-03    3.986090e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.522000e-01    6.393000e-01    8.400000e-03    1.000000e-04    0.000000e+00    3.001000e-01    6.861000e-01    1.380000e-02    0.000000e+00    4.052790e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.165000e-01    6.334000e-01    3.770000e-02    1.230000e-02    0.000000e+00    2.369000e-01    6.831000e-01    7.560000e-02    4.300000e-03    4.110410e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.427000e-01    6.429000e-01    1.310000e-02    1.300000e-03    0.000000e+00    2.904000e-01    6.811000e-01    2.820000e-02    3.000000e-04    4.177160e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.053000e-01    6.324000e-01    4.430000e-02    1.800000e-02    0.000000e+00    2.256000e-01    6.810000e-01    8.560000e-02    7.800000e-03    4.235465e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.320000e-01    6.392000e-01    2.610000e-02    2.600000e-03    0.000000e+00    2.735000e-01    6.895000e-01    3.630000e-02    6.000000e-04    4.303530e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    2.969000e-01    6.379000e-01    4.440000e-02    2.080000e-02    0.000000e+00    2.118000e-01    6.812000e-01    9.820000e-02    8.800000e-03    4.362950e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.302000e-01    6.351000e-01    2.940000e-02    5.300000e-03    0.000000e+00    2.613000e-01    6.862000e-01    5.070000e-02    1.800000e-03    4.429600e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.607000e-01    6.378000e-01    1.500000e-03    0.000000e+00    0.000000e+00    3.118000e-01    6.866000e-01    1.600000e-03    0.000000e+00    4.497035e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.313000e-01    6.266000e-01    3.500000e-02    7.100000e-03    0.000000e+00    2.479000e-01    6.885000e-01    6.080000e-02    2.800000e-03    4.554955e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.499000e-01    6.402000e-01    9.700000e-03    1.000000e-04    0.000000e+00    2.993000e-01    6.831000e-01    1.730000e-02    2.000000e-04    4.621900e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.076000e-01    6.411000e-01    3.790000e-02    1.330000e-02    0.000000e+00    2.371000e-01    6.860000e-01    7.260000e-02    4.200000e-03    4.679790e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.521000e-01    6.265000e-01    1.960000e-02    1.800000e-03    0.000000e+00    2.852000e-01    6.840000e-01    3.060000e-02    2.000000e-04    4.747030e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.982000e-01    6.409000e-01    4.220000e-02    1.860000e-02    0.000000e+00    2.257000e-01    6.779000e-01    9.080000e-02    5.500000e-03    4.804070e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.385000e-01    6.355000e-01    2.240000e-02    3.600000e-03    0.000000e+00    2.653000e-01    6.895000e-01    4.470000e-02    5.000000e-04    4.871610e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.936000e-01    6.355000e-01    4.680000e-02    2.390000e-02    0.000000e+00    2.030000e-01    6.891000e-01    9.680000e-02    1.090000e-02    4.928885e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.293000e-01    6.379000e-01    2.760000e-02    5.000000e-03    0.000000e+00    2.496000e-01    6.964000e-01    5.250000e-02    1.300000e-03    4.996790e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.470000e-01    6.497000e-01    3.300000e-03    0.000000e+00    0.000000e+00    3.103000e-01    6.861000e-01    3.600000e-03    0.000000e+00    5.065165e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.183000e-01    6.401000e-01    3.210000e-02    9.500000e-03    0.000000e+00    2.422000e-01    6.894000e-01    6.560000e-02    2.800000e-03    5.124630e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.509000e-01    6.385000e-01    1.030000e-02    3.000000e-04    0.000000e+00    2.994000e-01    6.822000e-01    1.810000e-02    3.000000e-04    5.191285e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.065000e-01    6.416000e-01    3.800000e-02    1.390000e-02    0.000000e+00    2.349000e-01    6.835000e-01    7.670000e-02    4.900000e-03    5.248470e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.439000e-01    6.397000e-01    1.530000e-02    1.100000e-03    0.000000e+00    2.767000e-01    6.905000e-01    3.260000e-02    2.000000e-04    5.314935e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.973000e-01    6.413000e-01    4.270000e-02    1.870000e-02    0.000000e+00    2.202000e-01    6.886000e-01    8.490000e-02    6.300000e-03    5.372610e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.420000e-01    6.317000e-01    2.320000e-02    3.100000e-03    0.000000e+00    2.804000e-01    6.733000e-01    4.520000e-02    1.100000e-03    5.439870e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.928000e-01    6.360000e-01    4.590000e-02    2.510000e-02    0.000000e+00    2.083000e-01    6.800000e-01    1.021000e-01    9.400000e-03    5.497850e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    3.232000e-01    6.416000e-01    2.900000e-02    6.100000e-03    0.000000e+00    2.651000e-01    6.798000e-01    5.270000e-02    2.300000e-03    5.565485e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.614000e-01    6.356000e-01    2.800000e-03    1.000000e-04    0.000000e+00    3.115000e-01    6.833000e-01    5.100000e-03    0.000000e+00    5.633295e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.124000e-01    6.460000e-01    3.260000e-02    8.900000e-03    0.000000e+00    2.475000e-01    6.785000e-01    7.050000e-02    3.400000e-03    5.691345e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.527000e-01    6.354000e-01    1.170000e-02    2.000000e-04    0.000000e+00    2.974000e-01    6.847000e-01    1.790000e-02    0.000000e+00    5.760560e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.055000e-01    6.422000e-01    4.060000e-02    1.160000e-02    0.000000e+00    2.250000e-01    6.848000e-01    8.550000e-02    4.600000e-03    5.818315e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.390000e-01    6.392000e-01    1.960000e-02    2.000000e-03    0.000000e+00    2.745000e-01    6.941000e-01    3.060000e-02    6.000000e-04    5.886605e+03    1.000000e+00    0.000000e+00    2.000000e-04 
   0.000000e+00    2.960000e-01    6.447000e-01    4.090000e-02    1.840000e-02    0.000000e+00    2.203000e-01    6.823000e-01    9.200000e-02    5.400000e-03    5.945785e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    3.287000e-01    6.420000e-01    2.610000e-02    3.200000e-03    0.000000e+00    2.715000e-01    6.823000e-01    4.540000e-02    8.000000e-04    6.013120e+03    1.000000e+00    0.000000e+00    0.000000e+00 
   0.000000e+00    2.873000e-01    6.418000e-01    4.810000e-02    2.270000e-02    0.000000e+00    2.046000e-01    6.915000e-01    9.480000e-02    9.000000e-03    6.071105e+03    1.000000e+00    0.000000e+00    1.000000e-04 
   0.000000e+00    3.249000e-01    6.356000e-01    3.260000e-02    6.900000e-03    0.000000e+00    2.517000e-01    6.928000e-01    5.410000e-02    1.400000e-03    6.138400e+03    1.000000e+00    0.000000e+00    0.000000e+00 
