   6.838500e-01    3.071900e-01    2.070000e-02    5.656200e-01    1.854100e-01    1.131000e-02    4.860000e-02 
   6.884800e-01    3.130100e-01    2.146000e-02    5.708300e-01    1.890300e-01    1.166000e-02    4.925000e-02 
   6.935300e-01    3.183400e-01    2.213000e-02    5.759400e-01    1.929400e-01    1.209000e-02    4.980000e-02 
   6.982000e-01    3.238900e-01    2.272000e-02    5.807900e-01    1.970200e-01    1.247000e-02    5.046000e-02 
   7.027500e-01    3.294100e-01    2.338000e-02    5.858800e-01    2.006800e-01    1.289000e-02    5.119000e-02 
   7.074200e-01    3.347000e-01    2.400000e-02    5.905700e-01    2.044000e-01    1.332000e-02    5.175000e-02 
   7.121300e-01    3.401500e-01    2.483000e-02    5.950700e-01    2.080900e-01    1.382000e-02    5.255000e-02 
   7.165900e-01    3.458400e-01    2.566000e-02    5.999900e-01    2.120500e-01    1.419000e-02    5.308000e-02 
   7.207900e-01    3.513700e-01    2.635000e-02    6.042900e-01    2.158400e-01    1.463000e-02    5.373000e-02 
   7.251600e-01    3.570500e-01    2.728000e-02    6.089900e-01    2.199400e-01    1.505000e-02    5.449000e-02 
   7.290100e-01    3.626100e-01    2.811000e-02    6.134000e-01    2.236800e-01    1.554000e-02    5.520000e-02 
   7.337600e-01    3.679600e-01    2.896000e-02    6.178200e-01    2.277600e-01    1.600000e-02    5.579000e-02 
   7.381400e-01    3.732200e-01    2.992000e-02    6.220300e-01    2.316200e-01    1.649000e-02    5.650000e-02 
   7.420700e-01    3.789600e-01    3.081000e-02    6.261100e-01    2.353600e-01    1.694000e-02    5.704000e-02 
   7.457800e-01    3.838400e-01    3.177000e-02    6.303900e-01    2.396000e-01    1.748000e-02    5.759000e-02 
   7.498100e-01    3.896200e-01    3.258000e-02    6.343900e-01    2.431800e-01    1.803000e-02    5.825000e-02 
   7.534600e-01    3.949200e-01    3.350000e-02    6.386000e-01    2.468500e-01    1.867000e-02    5.876000e-02 
   7.572800e-01    4.001000e-01    3.432000e-02    6.427500e-01    2.509900e-01    1.900000e-02    5.954000e-02 
   7.610800e-01    4.054300e-01    3.527000e-02    6.468400e-01    2.551200e-01    1.960000e-02    6.021000e-02 
   7.646900e-01    4.108100e-01    3.611000e-02    6.507400e-01    2.590000e-01    2.023000e-02    6.085000e-02 
   7.681200e-01    4.159300e-01    3.702000e-02    6.546400e-01    2.632600e-01    2.062000e-02    6.144000e-02 
   7.716400e-01    4.210900e-01    3.807000e-02    6.585600e-01    2.673100e-01    2.116000e-02    6.199000e-02 
   7.750300e-01    4.264400e-01    3.912000e-02    6.624300e-01    2.711900e-01    2.163000e-02    6.272000e-02 
   7.785400e-01    4.316500e-01    3.998000e-02    6.663600e-01    2.750800e-01    2.228000e-02    6.340000e-02 
   7.823700e-01    4.371300e-01    4.085000e-02    6.701800e-01    2.787700e-01    2.290000e-02    6.405000e-02 
   7.858600e-01    4.422000e-01    4.181000e-02    6.740000e-01    2.825800e-01    2.343000e-02    6.485000e-02 
   7.892800e-01    4.470500e-01    4.276000e-02    6.777400e-01    2.868400e-01    2.401000e-02    6.546000e-02 
   7.924500e-01    4.520500e-01    4.371000e-02    6.812600e-01    2.910100e-01    2.468000e-02    6.612000e-02 
   7.957500e-01    4.574300e-01    4.464000e-02    6.846100e-01    2.946300e-01    2.525000e-02    6.673000e-02 
   7.991500e-01    4.620800e-01    4.576000e-02    6.883300e-01    2.986600e-01    2.580000e-02    6.735000e-02 
   8.022000e-01    4.672400e-01    4.679000e-02    6.919200e-01    3.026200e-01    2.631000e-02    6.807000e-02 
   8.056200e-01    4.720300e-01    4.778000e-02    6.950900e-01    3.064900e-01    2.692000e-02    6.867000e-02 
   8.087600e-01    4.768400e-01    4.885000e-02    6.986900e-01    3.106800e-01    2.748000e-02    6.927000e-02 
   8.117600e-01    4.818500e-01    4.986000e-02    7.020800e-01    3.144200e-01    2.806000e-02    6.981000e-02 
   8.146600e-01    4.868600e-01    5.096000e-02    7.053000e-01    3.186300e-01    2.881000e-02    7.034000e-02 
   8.175600e-01    4.919600e-01    5.208000e-02    7.083500e-01    3.225100e-01    2.954000e-02    7.096000e-02 
   8.202900e-01    4.969000e-01    5.310000e-02    7.116400e-01    3.266500e-01    3.024000e-02    7.152000e-02 
