   0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   1.565000e-02    1.300000e-04    0.000000e+00    1.088000e-02    6.000000e-05    0.000000e+00    5.800000e-04    9.955000e-02    0.000000e+00    9.892000e-02    1.550000e-03    1.000000e-05    0.000000e+00    9.906000e-02    9.500000e-04    0.000000e+00    0.000000e+00    9.951000e-02    9.000000e-05 
   3.097000e-02    4.500000e-04    0.000000e+00    2.277000e-02    2.400000e-04    0.000000e+00    9.900000e-04    1.993200e-01    0.000000e+00    1.963000e-01    6.030000e-03    1.300000e-04    0.000000e+00    1.971800e-01    4.190000e-03    2.000000e-05    0.000000e+00    1.992300e-01    2.300000e-04 
   4.606000e-02    8.900000e-04    1.000000e-05    3.388000e-02    5.100000e-04    0.000000e+00    1.610000e-03    3.006600e-01    4.949000e-02    2.939000e-01    1.319000e-02    2.500000e-04    1.000000e-05    2.954700e-01    9.570000e-03    1.300000e-04    0.000000e+00    3.004800e-01    4.600000e-04 
   6.079000e-02    1.760000e-03    1.000000e-05    4.498000e-02    9.200000e-04    0.000000e+00    2.210000e-03    4.120000e-01    1.498100e-01    3.992600e-01    2.321000e-02    5.800000e-04    1.000000e-05    4.022700e-01    1.713000e-02    4.000000e-04    0.000000e+00    4.116200e-01    8.000000e-04 
   7.555000e-02    2.900000e-03    1.000000e-05    5.576000e-02    1.360000e-03    0.000000e+00    2.950000e-03    5.307800e-01    2.505700e-01    5.100600e-01    3.474000e-02    1.150000e-03    1.000000e-05    5.150000e-01    2.606000e-02    6.000000e-04    0.000000e+00    5.300800e-01    1.240000e-03 
   9.046000e-02    4.050000e-03    1.000000e-05    6.663000e-02    2.010000e-03    0.000000e+00    3.770000e-03    6.618700e-01    3.554300e-01    6.305400e-01    4.938000e-02    2.010000e-03    2.000000e-05    6.379000e-01    3.712000e-02    1.060000e-03    0.000000e+00    6.607200e-01    1.970000e-03 
   1.053100e-01    5.330000e-03    2.000000e-05    7.744000e-02    2.830000e-03    1.000000e-05    4.530000e-03    8.017100e-01    4.702900e-01    7.563500e-01    6.735000e-02    3.240000e-03    2.000000e-05    7.674800e-01    5.064000e-02    1.670000e-03    0.000000e+00    7.999000e-01    2.790000e-03 
   1.184600e-01    6.840000e-03    2.000000e-05    8.735000e-02    3.750000e-03    1.000000e-05    5.210000e-03    9.556200e-01    5.942800e-01    8.937300e-01    8.768000e-02    4.620000e-03    2.000000e-05    9.087700e-01    6.620000e-02    2.450000e-03    0.000000e+00    9.530800e-01    3.670000e-03 
   1.323000e-01    8.560000e-03    2.000000e-05    9.740000e-02    4.750000e-03    1.000000e-05    5.910000e-03    1.122130e+00    7.301000e-01    1.038680e+00    1.134900e-01    6.400000e-03    2.000000e-05    1.060170e+00    8.461000e-02    3.430000e-03    0.000000e+00    1.118670e+00    4.850000e-03 
   1.460000e-01    1.043000e-02    3.000000e-05    1.080700e-01    5.700000e-03    3.000000e-05    6.570000e-03    1.303910e+00    8.767300e-01    1.195450e+00    1.422000e-01    9.040000e-03    4.000000e-05    1.223640e+00    1.064800e-01    4.760000e-03    2.000000e-05    1.299290e+00    6.300000e-03 
   1.597700e-01    1.249000e-02    5.000000e-05    1.178700e-01    6.740000e-03    5.000000e-05    7.240000e-03    1.401280e+00    1.037880e+00    1.277650e+00    1.617700e-01    1.083000e-02    7.000000e-05    1.310100e+00    1.208600e-01    5.650000e-03    3.000000e-05    1.395870e+00    7.380000e-03 
   1.724900e-01    1.483000e-02    9.000000e-05    1.274800e-01    7.890000e-03    5.000000e-05    7.840000e-03    1.515020e+00    1.211570e+00    1.372960e+00    1.827700e-01    1.320000e-02    1.000000e-04    1.409520e+00    1.373100e-01    6.970000e-03    4.000000e-05    1.508690e+00    8.460000e-03 
   1.852400e-01    1.686000e-02    1.200000e-04    1.379600e-01    9.260000e-03    7.000000e-05    8.470000e-03    1.640870e+00    1.350880e+00    1.476080e+00    2.069500e-01    1.586000e-02    1.400000e-04    1.519150e+00    1.556000e-01    8.280000e-03    6.000000e-05    1.633560e+00    9.610000e-03 
   1.981700e-01    1.925000e-02    1.700000e-04    1.478200e-01    1.065000e-02    8.000000e-05    9.130000e-03    1.771360e+00    1.456420e+00    1.581660e+00    2.332900e-01    1.889000e-02    1.700000e-04    1.631060e+00    1.759400e-01    1.002000e-02    7.000000e-05    1.763030e+00    1.072000e-02 
   2.114200e-01    2.211000e-02    2.300000e-04    1.578000e-01    1.227000e-02    1.100000e-04    9.840000e-03    1.901600e+00    1.576450e+00    1.684200e+00    2.625800e-01    2.237000e-02    2.100000e-04    1.740800e+00    1.984100e-01    1.195000e-02    1.200000e-04    1.892190e+00    1.199000e-02 
   2.242200e-01    2.500000e-02    2.800000e-04    1.668800e-01    1.379000e-02    1.200000e-04    1.044000e-02    2.035190e+00    1.705300e+00    1.789070e+00    2.923000e-01    2.649000e-02    2.500000e-04    1.852690e+00    2.216600e-01    1.399000e-02    1.400000e-04    2.024610e+00    1.344000e-02 
   2.365300e-01    2.798000e-02    3.800000e-04    1.759800e-01    1.540000e-02    1.400000e-04    1.116000e-02    2.172250e+00    1.835640e+00    1.894810e+00    3.238500e-01    3.112000e-02    3.200000e-04    1.966440e+00    2.459500e-01    1.645000e-02    1.500000e-04    2.160180e+00    1.517000e-02 
   2.488400e-01    3.115000e-02    4.600000e-04    1.855400e-01    1.707000e-02    1.700000e-04    1.188000e-02    2.308670e+00    1.968220e+00    1.997820e+00    3.576400e-01    3.620000e-02    4.500000e-04    2.078200e+00    2.717900e-01    1.926000e-02    2.100000e-04    2.294860e+00    1.714000e-02 
   2.606800e-01    3.399000e-02    5.400000e-04    1.947600e-01    1.854000e-02    2.100000e-04    1.260000e-02    2.443530e+00    2.103280e+00    2.098800e+00    3.911000e-01    4.131000e-02    5.500000e-04    2.187980e+00    2.977400e-01    2.230000e-02    2.300000e-04    2.427830e+00    1.926000e-02 
   2.719700e-01    3.733000e-02    6.000000e-04    2.038900e-01    2.047000e-02    2.100000e-04    1.332000e-02    2.581510e+00    2.240590e+00    2.200360e+00    4.262900e-01    4.720000e-02    6.300000e-04    2.298040e+00    3.260300e-01    2.548000e-02    2.800000e-04    2.564020e+00    2.127000e-02 
   2.834400e-01    4.055000e-02    7.400000e-04    2.126700e-01    2.238000e-02    2.400000e-04    1.410000e-02    2.716110e+00    2.375960e+00    2.297010e+00    4.627900e-01    5.354000e-02    7.600000e-04    2.404740e+00    3.541100e-01    2.898000e-02    2.900000e-04    2.696760e+00    2.342000e-02 
   2.943600e-01    4.436000e-02    8.000000e-04    2.212100e-01    2.421000e-02    2.700000e-04    1.474000e-02    2.847210e+00    2.513130e+00    2.389530e+00    4.993800e-01    6.040000e-02    8.400000e-04    2.507690e+00    3.820200e-01    3.256000e-02    3.200000e-04    2.826040e+00    2.547000e-02 
   3.056800e-01    4.781000e-02    9.400000e-04    2.300200e-01    2.619000e-02    3.000000e-04    1.547000e-02    2.976710e+00    2.649370e+00    2.479820e+00    5.366800e-01    6.741000e-02    9.600000e-04    2.607780e+00    4.108600e-01    3.656000e-02    3.700000e-04    2.953450e+00    2.775000e-02 
   3.164200e-01    5.183000e-02    1.030000e-03    2.392800e-01    2.815000e-02    3.800000e-04    1.626000e-02    3.108010e+00    2.781830e+00    2.571220e+00    5.737600e-01    7.483000e-02    1.160000e-03    2.707710e+00    4.416300e-01    4.084000e-02    4.300000e-04    3.082690e+00    3.011000e-02 
