   1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.970333e-01    2.966667e-03    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    9.999667e-01    3.333333e-05    9.811333e-01    1.886667e-02    1.000000e+00    6.666667e-05    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.886667e-02    6.666667e-05    0.000000e+00    0.000000e+00    1.886667e-02    0.000000e+00    0.000000e+00    0.000000e+00    1.886667e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.941000e-01    5.900000e-03    0.000000e+00    0.000000e+00    9.999667e-01    3.333333e-05    0.000000e+00    0.000000e+00    9.999000e-01    1.000000e-04    9.608000e-01    3.920000e-02    9.998667e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    3.906667e-02    3.000000e-04    0.000000e+00    0.000000e+00    3.920000e-02    0.000000e+00    0.000000e+00    0.000000e+00    3.920000e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.911333e-01    8.766667e-03    1.000000e-04    0.000000e+00    9.999667e-01    3.333333e-05    0.000000e+00    0.000000e+00    9.997667e-01    2.333333e-04    9.403667e-01    5.963333e-02    9.996667e-01    6.333333e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    5.930000e-02    6.333333e-04    0.000000e+00    0.000000e+00    5.963333e-02    0.000000e+00    0.000000e+00    0.000000e+00    5.963333e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.881667e-01    1.166667e-02    1.666667e-04    0.000000e+00    9.998000e-01    2.000000e-04    0.000000e+00    0.000000e+00    9.996000e-01    4.000000e-04    9.191667e-01    8.083333e-02    9.995667e-01    1.066667e-03    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    8.040000e-02    1.066667e-03    0.000000e+00    0.000000e+00    8.083333e-02    0.000000e+00    0.000000e+00    0.000000e+00    8.083333e-02    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.852333e-01    1.460000e-02    1.666667e-04    0.000000e+00    9.998000e-01    2.000000e-04    0.000000e+00    0.000000e+00    9.995333e-01    4.666667e-04    8.986333e-01    1.013667e-01    9.993000e-01    1.433333e-03    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    9.999667e-01    3.333333e-05    1.006667e-01    1.433333e-03    0.000000e+00    0.000000e+00    1.013667e-01    0.000000e+00    0.000000e+00    0.000000e+00    1.013333e-01    3.333333e-05    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.819333e-01    1.790000e-02    1.666667e-04    0.000000e+00    9.997000e-01    3.000000e-04    0.000000e+00    0.000000e+00    9.994333e-01    5.666667e-04    8.794000e-01    1.206000e-01    9.990667e-01    2.066667e-03    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    9.999333e-01    6.666667e-05    1.196667e-01    2.066667e-03    0.000000e+00    0.000000e+00    1.206000e-01    0.000000e+00    0.000000e+00    0.000000e+00    1.205333e-01    6.666667e-05    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.788000e-01    2.096667e-02    2.333333e-04    0.000000e+00    9.996000e-01    4.000000e-04    0.000000e+00    0.000000e+00    9.993667e-01    6.333333e-04    8.593333e-01    1.406667e-01    9.984333e-01    3.100000e-03    3.333333e-05    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    9.999333e-01    6.666667e-05    1.391000e-01    3.100000e-03    3.333333e-05    0.000000e+00    1.406667e-01    0.000000e+00    0.000000e+00    0.000000e+00    1.406000e-01    6.666667e-05    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.748333e-01    2.486667e-02    3.000000e-04    0.000000e+00    9.994000e-01    6.000000e-04    0.000000e+00    0.000000e+00    9.992333e-01    7.666667e-04    8.395000e-01    1.605000e-01    9.979667e-01    4.166667e-03    6.666667e-05    0.000000e+00    1.000000e+00    3.333333e-05    0.000000e+00    0.000000e+00    9.999333e-01    1.000000e-04    1.584667e-01    4.166667e-03    6.666667e-05    0.000000e+00    1.605000e-01    3.333333e-05    0.000000e+00    0.000000e+00    1.604333e-01    1.000000e-04    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   9.719667e-01    2.763333e-02    4.000000e-04    0.000000e+00    9.993333e-01    6.666667e-04    0.000000e+00    0.000000e+00    9.991333e-01    8.666667e-04    8.201000e-01    1.799000e-01    9.974667e-01    5.300000e-03    6.666667e-05    0.000000e+00    1.000000e+00    3.333333e-05    0.000000e+00    0.000000e+00    9.999333e-01    1.333333e-04    1.773667e-01    5.300000e-03    6.666667e-05    0.000000e+00    1.799000e-01    3.333333e-05    0.000000e+00    0.000000e+00    1.798333e-01    1.333333e-04    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
