   5.870900e-01    3.171100e-01    9.286000e-02    2.940000e-03    6.776000e-01    2.699900e-01    5.104000e-02    1.370000e-03    9.767900e-01    2.321000e-02 
   5.781300e-01    3.216000e-01    9.710000e-02    3.170000e-03    6.699500e-01    2.747900e-01    5.381000e-02    1.450000e-03    9.761000e-01    2.390000e-02 
   5.688300e-01    3.258800e-01    1.018700e-01    3.420000e-03    6.622000e-01    2.796600e-01    5.653000e-02    1.610000e-03    9.754100e-01    2.459000e-02 
   5.599000e-01    3.298900e-01    1.065100e-01    3.700000e-03    6.545700e-01    2.847200e-01    5.898000e-02    1.730000e-03    9.747300e-01    2.527000e-02 
   5.508500e-01    3.339100e-01    1.112600e-01    3.980000e-03    6.470600e-01    2.891800e-01    6.186000e-02    1.900000e-03    9.740500e-01    2.595000e-02 
   5.419100e-01    3.377700e-01    1.160100e-01    4.310000e-03    6.398000e-01    2.936200e-01    6.453000e-02    2.050000e-03    9.734500e-01    2.655000e-02 
   5.329800e-01    3.416800e-01    1.207600e-01    4.580000e-03    6.326500e-01    2.980100e-01    6.716000e-02    2.180000e-03    9.727300e-01    2.727000e-02 
   5.245000e-01    3.445500e-01    1.260400e-01    4.910000e-03    6.253200e-01    3.024500e-01    6.988000e-02    2.350000e-03    9.720000e-01    2.800000e-02 
   5.160400e-01    3.477000e-01    1.310500e-01    5.210000e-03    6.182700e-01    3.062800e-01    7.296000e-02    2.490000e-03    9.713600e-01    2.864000e-02 
   5.079700e-01    3.506100e-01    1.359000e-01    5.520000e-03    6.110700e-01    3.104600e-01    7.585000e-02    2.620000e-03    9.707300e-01    2.927000e-02 
   5.000400e-01    3.532500e-01    1.409200e-01    5.790000e-03    6.042700e-01    3.140000e-01    7.896000e-02    2.770000e-03    9.702700e-01    2.973000e-02 
   4.923500e-01    3.554200e-01    1.460900e-01    6.140000e-03    5.973900e-01    3.176700e-01    8.194000e-02    3.000000e-03    9.695800e-01    3.042000e-02 
   4.846800e-01    3.582100e-01    1.505800e-01    6.530000e-03    5.903900e-01    3.215300e-01    8.486000e-02    3.220000e-03    9.688800e-01    3.112000e-02 
   4.769100e-01    3.605500e-01    1.556600e-01    6.880000e-03    5.841600e-01    3.245400e-01    8.784000e-02    3.460000e-03    9.683600e-01    3.164000e-02 
   4.695300e-01    3.625400e-01    1.607100e-01    7.220000e-03    5.774800e-01    3.281700e-01    9.070000e-02    3.650000e-03    9.677300e-01    3.227000e-02 
   4.621000e-01    3.643400e-01    1.658600e-01    7.700000e-03    5.707100e-01    3.315200e-01    9.386000e-02    3.910000e-03    9.670700e-01    3.293000e-02 
   4.549400e-01    3.661400e-01    1.709000e-01    8.020000e-03    5.641800e-01    3.346100e-01    9.707000e-02    4.140000e-03    9.664700e-01    3.353000e-02 
   4.484700e-01    3.672700e-01    1.759200e-01    8.340000e-03    5.578900e-01    3.377100e-01    1.000100e-01    4.390000e-03    9.658800e-01    3.412000e-02 
   4.412000e-01    3.693700e-01    1.805300e-01    8.900000e-03    5.513700e-01    3.407100e-01    1.031800e-01    4.740000e-03    9.652400e-01    3.476000e-02 
   4.344800e-01    3.706900e-01    1.855700e-01    9.260000e-03    5.449500e-01    3.439200e-01    1.061400e-01    4.990000e-03    9.645400e-01    3.546000e-02 
   4.274800e-01    3.722500e-01    1.905400e-01    9.730000e-03    5.389800e-01    3.460300e-01    1.097000e-01    5.290000e-03    9.639100e-01    3.609000e-02 
   4.208500e-01    3.731500e-01    1.958200e-01    1.018000e-02    5.327600e-01    3.485900e-01    1.130800e-01    5.570000e-03    9.632200e-01    3.678000e-02 
   4.144000e-01    3.743700e-01    2.006400e-01    1.059000e-02    5.270000e-01    3.509100e-01    1.163000e-01    5.790000e-03    9.624200e-01    3.758000e-02 
   4.075100e-01    3.757900e-01    2.057000e-01    1.100000e-02    5.208900e-01    3.531300e-01    1.199700e-01    6.010000e-03    9.617500e-01    3.825000e-02 
   4.010700e-01    3.772600e-01    2.100600e-01    1.161000e-02    5.147900e-01    3.557600e-01    1.232300e-01    6.220000e-03    9.611600e-01    3.884000e-02 
   3.945000e-01    3.779500e-01    2.154700e-01    1.208000e-02    5.087800e-01    3.582900e-01    1.263200e-01    6.610000e-03    9.604600e-01    3.954000e-02 
   3.883800e-01    3.784300e-01    2.206100e-01    1.258000e-02    5.033800e-01    3.596800e-01    1.300900e-01    6.850000e-03    9.597700e-01    4.023000e-02 
   3.820200e-01    3.791300e-01    2.256700e-01    1.318000e-02    4.974100e-01    3.622900e-01    1.331200e-01    7.180000e-03    9.592500e-01    4.075000e-02 
   3.761000e-01    3.790400e-01    2.310900e-01    1.377000e-02    4.917500e-01    3.640600e-01    1.366100e-01    7.580000e-03    9.586800e-01    4.132000e-02 
   3.701200e-01    3.795300e-01    2.360100e-01    1.434000e-02    4.863200e-01    3.661000e-01    1.397200e-01    7.860000e-03    9.579300e-01    4.207000e-02 
   3.643500e-01    3.797300e-01    2.409100e-01    1.501000e-02    4.808200e-01    3.682300e-01    1.427900e-01    8.160000e-03    9.571700e-01    4.283000e-02 
   3.587300e-01    3.796200e-01    2.459300e-01    1.572000e-02    4.752500e-01    3.703500e-01    1.459500e-01    8.450000e-03    9.565500e-01    4.345000e-02 
   3.533500e-01    3.795700e-01    2.506300e-01    1.645000e-02    4.698400e-01    3.719500e-01    1.493900e-01    8.820000e-03    9.558900e-01    4.411000e-02 
   3.474500e-01    3.799500e-01    2.557300e-01    1.687000e-02    4.648000e-01    3.730600e-01    1.528900e-01    9.250000e-03    9.551900e-01    4.481000e-02 
   3.419600e-01    3.798100e-01    2.607700e-01    1.746000e-02    4.593900e-01    3.743800e-01    1.566100e-01    9.620000e-03    9.545900e-01    4.541000e-02 
   3.367200e-01    3.794900e-01    2.658300e-01    1.796000e-02    4.544200e-01    3.755200e-01    1.601900e-01    9.870000e-03    9.539500e-01    4.605000e-02 
   3.312500e-01    3.791000e-01    2.708800e-01    1.877000e-02    4.492200e-01    3.771600e-01    1.633900e-01    1.023000e-02    9.533500e-01    4.665000e-02 
   3.260000e-01    3.787500e-01    2.759000e-01    1.935000e-02    4.440300e-01    3.788300e-01    1.664500e-01    1.069000e-02    9.526500e-01    4.735000e-02 
   3.209700e-01    3.777800e-01    2.812300e-01    2.002000e-02    4.391100e-01    3.794700e-01    1.703700e-01    1.105000e-02    9.520500e-01    4.795000e-02 
   3.161500e-01    3.766600e-01    2.864900e-01    2.070000e-02    4.343800e-01    3.802100e-01    1.741000e-01    1.131000e-02    9.514000e-01    4.860000e-02 
   3.115200e-01    3.754700e-01    2.915500e-01    2.146000e-02    4.291700e-01    3.818000e-01    1.773700e-01    1.166000e-02    9.507500e-01    4.925000e-02 
   3.064700e-01    3.751900e-01    2.962100e-01    2.213000e-02    4.240600e-01    3.830000e-01    1.808500e-01    1.209000e-02    9.502000e-01    4.980000e-02 
   3.018000e-01    3.743100e-01    3.011700e-01    2.272000e-02    4.192100e-01    3.837700e-01    1.845500e-01    1.247000e-02    9.495400e-01    5.046000e-02 
   2.972500e-01    3.733400e-01    3.060300e-01    2.338000e-02    4.141200e-01    3.852000e-01    1.877900e-01    1.289000e-02    9.488100e-01    5.119000e-02 
   2.925800e-01    3.727200e-01    3.107000e-01    2.400000e-02    4.094300e-01    3.861700e-01    1.910800e-01    1.332000e-02    9.482500e-01    5.175000e-02 
