   1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00 
   9.968000e-01    3.200000e-03    0.000000e+00    0.000000e+00    9.997000e-01    3.000000e-04    0.000000e+00    0.000000e+00    9.999000e-01    1.000000e-04    9.772000e-01    2.280000e-02    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    2.280000e-02    0.000000e+00    0.000000e+00    0.000000e+00    2.280000e-02    0.000000e+00    0.000000e+00    0.000000e+00    2.280000e-02    0.000000e+00    1.000000e+00    0.000000e+00 
   9.931000e-01    6.900000e-03    0.000000e+00    0.000000e+00    9.993000e-01    7.000000e-04    0.000000e+00    0.000000e+00    9.998000e-01    2.000000e-04    9.566000e-01    4.340000e-02    9.999000e-01    2.000000e-04    0.000000e+00    0.000000e+00    9.999000e-01    1.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    4.330000e-02    2.000000e-04    0.000000e+00    0.000000e+00    4.330000e-02    1.000000e-04    0.000000e+00    0.000000e+00    4.340000e-02    0.000000e+00    1.000000e+00    0.000000e+00 
   9.902000e-01    9.800000e-03    0.000000e+00    0.000000e+00    9.989000e-01    1.100000e-03    0.000000e+00    0.000000e+00    9.996000e-01    4.000000e-04    9.358000e-01    6.420000e-02    9.996000e-01    6.000000e-04    0.000000e+00    0.000000e+00    9.999000e-01    1.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    6.380000e-02    6.000000e-04    0.000000e+00    0.000000e+00    6.410000e-02    1.000000e-04    0.000000e+00    0.000000e+00    6.420000e-02    0.000000e+00    1.000000e+00    0.000000e+00 
   9.865000e-01    1.350000e-02    0.000000e+00    0.000000e+00    9.988000e-01    1.200000e-03    0.000000e+00    0.000000e+00    9.994000e-01    6.000000e-04    9.135000e-01    8.650000e-02    9.994000e-01    9.000000e-04    0.000000e+00    0.000000e+00    9.999000e-01    1.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    8.590000e-02    9.000000e-04    0.000000e+00    0.000000e+00    8.640000e-02    1.000000e-04    0.000000e+00    0.000000e+00    8.650000e-02    0.000000e+00    1.000000e+00    0.000000e+00 
   9.840000e-01    1.580000e-02    2.000000e-04    0.000000e+00    9.983000e-01    1.700000e-03    0.000000e+00    0.000000e+00    9.992000e-01    8.000000e-04    8.915000e-01    1.085000e-01    9.993000e-01    1.200000e-03    0.000000e+00    0.000000e+00    9.999000e-01    2.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    0.000000e+00    1.078000e-01    1.200000e-03    0.000000e+00    0.000000e+00    1.084000e-01    2.000000e-04    0.000000e+00    0.000000e+00    1.085000e-01    0.000000e+00    1.000000e+00    0.000000e+00 
   9.799000e-01    1.990000e-02    2.000000e-04    0.000000e+00    9.981000e-01    1.900000e-03    0.000000e+00    0.000000e+00    9.990000e-01    1.000000e-03    8.725000e-01    1.275000e-01    9.991000e-01    2.100000e-03    0.000000e+00    0.000000e+00    9.999000e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    1.000000e-04    1.266000e-01    2.100000e-03    0.000000e+00    0.000000e+00    1.274000e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.275000e-01    1.000000e-04    1.000000e+00    0.000000e+00 
   9.774000e-01    2.230000e-02    3.000000e-04    0.000000e+00    9.978000e-01    2.200000e-03    0.000000e+00    0.000000e+00    9.989000e-01    1.100000e-03    8.528000e-01    1.472000e-01    9.985000e-01    3.000000e-03    0.000000e+00    0.000000e+00    9.999000e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    1.000000e-04    1.457000e-01    3.000000e-03    0.000000e+00    0.000000e+00    1.471000e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.472000e-01    1.000000e-04    1.000000e+00    0.000000e+00 
   9.745000e-01    2.510000e-02    4.000000e-04    0.000000e+00    9.971000e-01    2.900000e-03    0.000000e+00    0.000000e+00    9.988000e-01    1.200000e-03    8.329000e-01    1.671000e-01    9.978000e-01    4.000000e-03    1.000000e-04    0.000000e+00    9.999000e-01    4.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    1.000000e-04    1.649000e-01    4.000000e-03    1.000000e-04    0.000000e+00    1.670000e-01    4.000000e-04    0.000000e+00    0.000000e+00    1.671000e-01    1.000000e-04    1.000000e+00    0.000000e+00 
   9.721000e-01    2.750000e-02    4.000000e-04    0.000000e+00    9.962000e-01    3.800000e-03    0.000000e+00    0.000000e+00    9.988000e-01    1.200000e-03    8.116000e-01    1.884000e-01    9.972000e-01    4.800000e-03    2.000000e-04    0.000000e+00    9.999000e-01    5.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    1.000000e-04    1.856000e-01    4.800000e-03    2.000000e-04    0.000000e+00    1.883000e-01    5.000000e-04    0.000000e+00    0.000000e+00    1.884000e-01    1.000000e-04    1.000000e+00    0.000000e+00 
   9.689000e-01    3.070000e-02    4.000000e-04    0.000000e+00    9.959000e-01    4.100000e-03    0.000000e+00    0.000000e+00    9.988000e-01    1.200000e-03    7.942000e-01    2.058000e-01    9.968000e-01    5.700000e-03    2.000000e-04    0.000000e+00    9.999000e-01    7.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    1.000000e-04    2.026000e-01    5.700000e-03    2.000000e-04    0.000000e+00    2.057000e-01    7.000000e-04    0.000000e+00    0.000000e+00    2.058000e-01    1.000000e-04    1.000000e+00    0.000000e+00 
   9.655000e-01    3.410000e-02    4.000000e-04    0.000000e+00    9.955000e-01    4.500000e-03    0.000000e+00    0.000000e+00    9.986000e-01    1.400000e-03    7.753000e-01    2.247000e-01    9.965000e-01    7.100000e-03    2.000000e-04    0.000000e+00    9.999000e-01    7.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    2.000000e-04    2.212000e-01    7.100000e-03    2.000000e-04    0.000000e+00    2.246000e-01    7.000000e-04    0.000000e+00    0.000000e+00    2.247000e-01    2.000000e-04    1.000000e+00    0.000000e+00 
   9.619000e-01    3.740000e-02    7.000000e-04    0.000000e+00    9.946000e-01    5.400000e-03    0.000000e+00    0.000000e+00    9.986000e-01    1.400000e-03    7.560000e-01    2.440000e-01    9.962000e-01    8.500000e-03    2.000000e-04    0.000000e+00    9.998000e-01    9.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    2.000000e-04    2.402000e-01    8.500000e-03    2.000000e-04    0.000000e+00    2.438000e-01    9.000000e-04    0.000000e+00    0.000000e+00    2.440000e-01    2.000000e-04    1.000000e+00    0.000000e+00 
   9.583000e-01    4.090000e-02    8.000000e-04    0.000000e+00    9.943000e-01    5.700000e-03    0.000000e+00    0.000000e+00    9.986000e-01    1.400000e-03    7.459000e-01    2.541000e-01    9.956000e-01    9.600000e-03    2.000000e-04    0.000000e+00    9.998000e-01    9.000000e-04    0.000000e+00    0.000000e+00    1.000000e+00    2.000000e-04    2.608000e-01    9.600000e-03    2.000000e-04    0.000000e+00    2.650000e-01    9.000000e-04    0.000000e+00    0.000000e+00    2.652000e-01    2.000000e-04    1.000000e+00    0.000000e+00 
   9.556000e-01    4.360000e-02    8.000000e-04    0.000000e+00    9.936000e-01    6.400000e-03    0.000000e+00    0.000000e+00    9.986000e-01    1.400000e-03    7.470000e-01    2.530000e-01    9.943000e-01    1.130000e-02    3.000000e-04    0.000000e+00    9.998000e-01    1.200000e-03    0.000000e+00    0.000000e+00    1.000000e+00    2.000000e-04    2.788000e-01    1.130000e-02    3.000000e-04    0.000000e+00    2.843000e-01    1.200000e-03    0.000000e+00    0.000000e+00    2.845000e-01    2.000000e-04    1.000000e+00    0.000000e+00 
   9.533000e-01    4.580000e-02    9.000000e-04    0.000000e+00    9.931000e-01    6.900000e-03    0.000000e+00    0.000000e+00    9.984000e-01    1.600000e-03    7.480000e-01    2.520000e-01    9.934000e-01    1.250000e-02    3.000000e-04    0.000000e+00    9.995000e-01    1.600000e-03    0.000000e+00    0.000000e+00    1.000000e+00    2.000000e-04    2.983000e-01    1.250000e-02    3.000000e-04    0.000000e+00    3.044000e-01    1.600000e-03    0.000000e+00    0.000000e+00    3.049000e-01    2.000000e-04    1.000000e+00    0.000000e+00 
