   0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00 
   3.200000e-03    1.000000e-05    0.000000e+00    2.700000e-04    0.000000e+00    0.000000e+00    1.100000e-04    1.970000e-02    0.000000e+00    1.967000e-02    7.000000e-05    0.000000e+00    0.000000e+00    1.970000e-02    1.000000e-05    0.000000e+00    0.000000e+00    1.970000e-02    0.000000e+00 
   6.040000e-03    3.000000e-05    0.000000e+00    6.300000e-04    0.000000e+00    0.000000e+00    1.700000e-04    3.957000e-02    0.000000e+00    3.944000e-02    2.300000e-04    0.000000e+00    0.000000e+00    3.954000e-02    6.000000e-05    0.000000e+00    0.000000e+00    3.957000e-02    0.000000e+00 
   9.210000e-03    4.000000e-05    0.000000e+00    1.000000e-03    0.000000e+00    0.000000e+00    2.600000e-04    5.844000e-02    0.000000e+00    5.817000e-02    4.800000e-04    0.000000e+00    0.000000e+00    5.840000e-02    1.000000e-04    0.000000e+00    0.000000e+00    5.844000e-02    1.000000e-05 
   1.223000e-02    4.000000e-05    0.000000e+00    1.330000e-03    0.000000e+00    0.000000e+00    3.100000e-04    7.900000e-02    0.000000e+00    7.848000e-02    9.200000e-04    0.000000e+00    0.000000e+00    7.894000e-02    1.400000e-04    0.000000e+00    0.000000e+00    7.899000e-02    2.000000e-05 
   1.495000e-02    9.000000e-05    0.000000e+00    1.700000e-03    0.000000e+00    0.000000e+00    3.600000e-04    9.916000e-02    0.000000e+00    9.848000e-02    1.320000e-03    0.000000e+00    0.000000e+00    9.907000e-02    2.000000e-04    0.000000e+00    0.000000e+00    9.915000e-02    2.000000e-05 
   1.776000e-02    1.800000e-04    0.000000e+00    2.020000e-03    0.000000e+00    0.000000e+00    4.600000e-04    1.192600e-01    0.000000e+00    1.181500e-01    2.010000e-03    0.000000e+00    0.000000e+00    1.191100e-01    3.000000e-04    0.000000e+00    0.000000e+00    1.192500e-01    4.000000e-05 
   2.076000e-02    2.100000e-04    0.000000e+00    2.400000e-03    0.000000e+00    0.000000e+00    5.400000e-04    1.388300e-01    0.000000e+00    1.373600e-01    2.750000e-03    0.000000e+00    0.000000e+00    1.386300e-01    4.000000e-04    0.000000e+00    0.000000e+00    1.387900e-01    1.000000e-04 
   2.381000e-02    2.900000e-04    0.000000e+00    2.810000e-03    0.000000e+00    0.000000e+00    6.200000e-04    1.586700e-01    0.000000e+00    1.567200e-01    3.670000e-03    3.000000e-05    0.000000e+00    1.584700e-01    4.700000e-04    0.000000e+00    0.000000e+00    1.586300e-01    1.100000e-04 
   2.680000e-02    3.400000e-04    0.000000e+00    3.130000e-03    0.000000e+00    0.000000e+00    7.300000e-04    1.794800e-01    0.000000e+00    1.770000e-01    4.750000e-03    6.000000e-05    0.000000e+00    1.791900e-01    6.500000e-04    0.000000e+00    0.000000e+00    1.794300e-01    1.400000e-04 
