   4.809583e+02
   4.806291e+02
   4.799828e+02
   1.719554e+02
   3.080057e+02
   1.717671e+02
   6.557000e+03
   6.557000e+03
   1.854000e-01
   7.006685e+02
   7.104180e+01
   7.728957e+02
   7.726259e+02
   7.719401e+02
   7.122810e+01
   1.854000e-01
